,identificador,fecha_prestamo,solicitud_prestamo,estado_prestamo,aceptacion_prestamo,meses_prestamo,razon_intereses,pago_mensual,grado,sub_grado,estado_verificacion,enlace,estado,pago_efectuado
8792,65675552,Nov-15,24000.0,Current,24000.0, 36 months,,743.91,A,A4,Verified,https://www.lendingclub.com/browse/loanDetail.action?loan_id=65675552,CO,1420.06
8793,65608084,Nov-15,4500.0,Late (31-120 days),, 36 months,,137.39,A,A2,Not Verified,https://www.lendingclub.com/browse/loanDetail.action?loan_id=65608084,NJ,0.0
8794,40981196,Feb-15,20000.0,Current,20000.0, 36 months,,611.98,A,A2,Source Verified,https://www.lendingclub.com/browse/loanDetail.action?loan_id=40981196,OR,16737.11
8795,51408638,Jun-15,25000.0,Current,25000.0,,,838.63,C,C2,Source Verified,https://www.lendingclub.com/browse/loanDetail.action?loan_id=51408638,TX,5835.16
8796,51446274,Jun-15,14000.0,Current,, 36 months,,446.31,B,B2,Source Verified,https://www.lendingclub.com/browse/loanDetail.action?loan_id=51446274,TX,3605.57
8797,55585128,Jul-15,12000.0,Current,, 36 months,13.33,406.24,C,C3,Source Verified,https://www.lendingclub.com/browse/loanDetail.action?loan_id=55585128,CA,2022.31
8798,49693824,May-15,19650.0,Fully Paid,19650.0, 60 months,19.19,511.79,E,E3,Verified,https://www.lendingclub.com/browse/loanDetail.action?loan_id=49693824,MD,21047.51
8799,48001224,May-15,25200.0,Current,25200.0, 36 months,,840.5,C,C1,Source Verified,https://www.lendingclub.com/browse/loanDetail.action?loan_id=48001224,IN,6689.59
8800,63446436,Oct-15,10000.0,Current,10000.0, 36 months,,314.2,B,B1,Not Verified,https://www.lendingclub.com/browse/loanDetail.action?loan_id=63446436,AL,623.86
8801,56934498,Jul-15,8725.0,Current,8725.0, 36 months,,285.61,B,B4,Source Verified,https://www.lendingclub.com/browse/loanDetail.action?loan_id=56934498,GA,1422.72
8802,55908074,Jul-15,8000.0,Current,8000.0, 36 months,13.99,273.39,C,C4,Verified,https://www.lendingclub.com/browse/loanDetail.action?loan_id=55908074,NY,1375.57
8803,59192921,Sep-15,5000.0,Current,5000.0, 36 months,16.99,178.24,D,D3,Source Verified,https://www.lendingclub.com/browse/loanDetail.action?loan_id=59192921,NC,701.16
8804,41031246,Feb-15,23000.0,Current,23000.0, 36 months,,,B,B3,Source Verified,https://www.lendingclub.com/browse/loanDetail.action?loan_id=41031246,CA,8136.91
8805,56699439,Aug-15,8750.0,Current,, 36 months,,278.95,B,B2,Verified,https://www.lendingclub.com/browse/loanDetail.action?loan_id=56699439,FL,1390.29
8806,59110589,Sep-15,35000.0,Current,35000.0, 36 months,,,A,A4,Verified,https://www.lendingclub.com/browse/loanDetail.action?loan_id=59110589,NV,4311.25
8807,56109931,Aug-15,1000.0,Current,1000.0, 36 months,13.33,33.86,C,,Source Verified,https://www.lendingclub.com/browse/loanDetail.action?loan_id=56109931,WA,168.56
8808,67789902,Dec-15,3500.0,Current,3500.0, 36 months,,113.99,B,B4,Verified,https://www.lendingclub.com/browse/loanDetail.action?loan_id=67789902,GA,0.0
8809,60687176,Sep-15,21000.0,Current,21000.0, 36 months,,692.8,B,B5,Source Verified,https://www.lendingclub.com/browse/loanDetail.action?loan_id=60687176,IL,2064.95
8810,61540418,Oct-15,19150.0,Current,19150.0, 60 months,20.99,517.97,E,E5,Source Verified,https://www.lendingclub.com/browse/loanDetail.action?loan_id=61540418,MA,1531.58
8811,52556203,Jun-15,8125.0,Current,8125.0, 36 months,15.61,284.09,D,D1,Source Verified,https://www.lendingclub.com/browse/loanDetail.action?loan_id=52556203,GA,1974.54
8812,42071199,Mar-15,35000.0,Current,35000.0, 60 months,,760.82,B,B4,Verified,https://www.lendingclub.com/browse/loanDetail.action?loan_id=42071199,CT,6804.64
8813,67959585,Dec-15,25800.0,Issued,25800.0, 36 months,17.27,923.32,D,D3,Verified,https://www.lendingclub.com/browse/loanDetail.action?loan_id=67959585,MD,0.0
8814,56894439,Aug-15,4550.0,Current,4550.0, 36 months,,,C,C1,Source Verified,https://www.lendingclub.com/browse/loanDetail.action?loan_id=56894439,OR,752.59
8815,57894103,Aug-15,24000.0,Current,24000.0, 60 months,,488.71,B,B1,Verified,https://www.lendingclub.com/browse/loanDetail.action?loan_id=57894103,CA,2432.64
8816,40277437,Jan-15,20000.0,Late (31-120 days),20000.0, 60 months,17.14,498.56,D,D4,Source Verified,https://www.lendingclub.com/browse/loanDetail.action?loan_id=40277437,AZ,4468.0
8817,52668449,Jun-15,3000.0,Fully Paid,3000.0, 36 months,,92.99,,A4,Not Verified,https://www.lendingclub.com/browse/loanDetail.action?loan_id=52668449,FL,3104.84
8818,43155302,Mar-15,13000.0,Fully Paid,13000.0, 36 months,,436.09,C,C2,Source Verified,https://www.lendingclub.com/browse/loanDetail.action?loan_id=43155302,NJ,13549.89
8819,64481152,Nov-15,14050.0,Current,14050.0, 60 months,15.41,337.28,,D1,Not Verified,https://www.lendingclub.com/browse/loanDetail.action?loan_id=64481152,TX,650.5
8820,53030257,Jul-15,5900.0,Current,5900.0, 36 months,,188.09,B,B2,Source Verified,https://www.lendingclub.com/browse/loanDetail.action?loan_id=53030257,KY,1147.52
8821,68212857,,11200.0,Issued,11200.0, 60 months,19.89,296.05,E,E3,Verified,https://www.lendingclub.com/browse/loanDetail.action?loan_id=68212857,CA,0.0
8822,63958032,Nov-15,15000.0,Current,15000.0, 60 months,,338.16,C,C2,Source Verified,https://www.lendingclub.com/browse/loanDetail.action?loan_id=63958032,CT,322.42
8823,60954126,Oct-15,21000.0,Current,21000.0, 60 months,,462.17,B,B5,Verified,https://www.lendingclub.com/browse/loanDetail.action?loan_id=60954126,,1359.61
8824,38587222,Jan-15,18700.0,Current,, 60 months,25.83,558.01,G,G2,Source Verified,https://www.lendingclub.com/browse/loanDetail.action?loan_id=38587222,VA,6669.29
8825,65686163,Nov-15,20000.0,Current,20000.0, 60 months,,510.05,E,E1,Not Verified,https://www.lendingclub.com/browse/loanDetail.action?loan_id=65686163,NJ,489.83
8826,64007164,Nov-15,7900.0,Current,7900.0, 36 months,13.18,266.87,C,C3,Verified,https://www.lendingclub.com/browse/loanDetail.action?loan_id=64007164,,527.96
8827,67899791,Dec-15,20000.0,Current,20000.0, 36 months,,625.72,A,A5,Not Verified,https://www.lendingclub.com/browse/loanDetail.action?loan_id=67899791,CA,0.0
8828,66271009,Dec-15,9600.0,Current,9600.0, 36 months,,318.82,C,C1,Verified,https://www.lendingclub.com/browse/loanDetail.action?loan_id=66271009,NY,312.43
8829,55118457,Jul-15,5000.0,Current,5000.0,,13.99,170.87,C,C4,Source Verified,https://www.lendingclub.com/browse/loanDetail.action?loan_id=55118457,HI,1021.33
8830,55311332,Jul-15,6000.0,Current,6000.0, 36 months,,193.58,B,B3,Source Verified,https://www.lendingclub.com/browse/loanDetail.action?loan_id=55311332,CA,1154.82
8831,44816356,Apr-15,20000.0,Current,20000.0, 60 months,18.84,517.06,E,E2,Verified,https://www.lendingclub.com/browse/loanDetail.action?loan_id=44816356,CA,4632.61
8832,42365230,Mar-15,,In Grace Period,28000.0, 36 months,,863.54,A,A4,Source Verified,https://www.lendingclub.com/browse/loanDetail.action?loan_id=42365230,MN,7761.1
8833,63346383,Oct-15,,Current,9100.0, 36 months,13.33,308.07,C,C3,Source Verified,https://www.lendingclub.com/browse/loanDetail.action?loan_id=63346383,OH,602.66
8834,50293627,Jun-15,21000.0,Current,21000.0, 60 months,18.55,539.57,E,,Source Verified,https://www.lendingclub.com/browse/loanDetail.action?loan_id=50293627,FL,3755.35
8835,61373560,Oct-15,6500.0,Current,6500.0, 36 months,,195.75,A,A1,Not Verified,https://www.lendingclub.com/browse/loanDetail.action?loan_id=61373560,CO,
8836,38584625,Jan-15,25000.0,Current,25000.0, 36 months,,766.12,A,A2,Verified,https://www.lendingclub.com/browse/loanDetail.action?loan_id=38584625,MD,9184.43
8837,43470304,Mar-15,3500.0,Current,3500.0, 36 months,,117.41,C,C2,Not Verified,https://www.lendingclub.com/browse/loanDetail.action?loan_id=43470304,,1059.15
8838,40463741,Feb-15,20000.0,Fully Paid,20000.0, 36 months,15.99,703.05,D,D2,Verified,https://www.lendingclub.com/browse/loanDetail.action?loan_id=40463741,,21561.54
8839,59371479,Sep-15,19425.0,Current,19425.0, 36 months,19.19,713.92,E,E3,Verified,https://www.lendingclub.com/browse/loanDetail.action?loan_id=59371479,WA,2803.91
8840,60833938,Oct-15,20000.0,Current,20000.0, 36 months,,625.72,A,A5,Verified,https://www.lendingclub.com/browse/loanDetail.action?loan_id=60833938,MT,1859.63
8841,65333697,Nov-15,13000.0,Current,13000.0, 36 months,,414.43,B,B2,Source Verified,https://www.lendingclub.com/browse/loanDetail.action?loan_id=65333697,IL,822.24
8842,39541739,,10975.0,Current,10975.0, 36 months,14.99,380.4,C,C5,Source Verified,https://www.lendingclub.com/browse/loanDetail.action?loan_id=39541739,MA,4166.12
8843,43802723,,7000.0,Fully Paid,7000.0, 36 months,,230.94,B,B5,Verified,https://www.lendingclub.com/browse/loanDetail.action?loan_id=43802723,MD,7293.18
8844,38645450,Jan-15,28000.0,Current,28000.0, 36 months,14.99,970.5,C,C5,Source Verified,https://www.lendingclub.com/browse/loanDetail.action?loan_id=38645450,TN,11599.36
8845,53564606,Jul-15,3200.0,Current,3200.0, 36 months,13.99,109.36,C,C4,Verified,https://www.lendingclub.com/browse/loanDetail.action?loan_id=53564606,TX,653.67
8846,43975859,Apr-15,17200.0,Current,17200.0, 36 months,,576.98,C,C2,Verified,https://www.lendingclub.com/browse/loanDetail.action?loan_id=43975859,FL,5180.69
8847,38604429,Jan-15,17850.0,Current,, 60 months,17.86,451.92,D,D5,Source Verified,https://www.lendingclub.com/browse/loanDetail.action?loan_id=38604429,NY,5387.62
8848,62539592,Oct-15,24000.0,Current,24000.0, 36 months,,754.07,B,B1,Not Verified,https://www.lendingclub.com/browse/loanDetail.action?loan_id=62539592,TX,2251.3
8849,57823121,Aug-15,20000.0,Current,20000.0, 60 months,13.99,465.27,C,C4,Source Verified,https://www.lendingclub.com/browse/loanDetail.action?loan_id=57823121,,2310.81
8850,60705992,Sep-15,20000.0,In Grace Period,20000.0, 60 months,20.99,540.96,E,E5,Source Verified,https://www.lendingclub.com/browse/loanDetail.action?loan_id=60705992,PA,
8851,43829785,Apr-15,15000.0,In Grace Period,15000.0, 60 months,,335.87,C,C1,,https://www.lendingclub.com/browse/loanDetail.action?loan_id=43829785,MD,2733.04
8852,67295601,Dec-15,1000.0,Current,, 36 months,,33.21,C,C1,Verified,https://www.lendingclub.com/browse/loanDetail.action?loan_id=67295601,GA,31.88
8853,44056169,Apr-15,10000.0,Current,10000.0, 36 months,18.25,362.78,E,E1,,https://www.lendingclub.com/browse/loanDetail.action?loan_id=44056169,OK,3254.88
8854,64151252,Nov-15,15000.0,Current,15000.0, 60 months,,334.05,C,C1,Not Verified,https://www.lendingclub.com/browse/loanDetail.action?loan_id=64151252,CA,648.02
8855,42404560,Mar-15,11000.0,Fully Paid,11000.0, 36 months,,344.15,A,A5,Source Verified,https://www.lendingclub.com/browse/loanDetail.action?loan_id=42404560,,11448.46
8856,44956512,Apr-15,27050.0,Current,27050.0, 36 months,,902.2,C,C1,Verified,https://www.lendingclub.com/browse/loanDetail.action?loan_id=44956512,WA,8101.33
8857,46684125,Apr-15,16000.0,Current,16000.0,,13.99,546.77,C,C4,Not Verified,https://www.lendingclub.com/browse/loanDetail.action?loan_id=46684125,MN,4361.72
8858,63957606,Nov-15,25000.0,Current,25000.0, 60 months,,637.56,E,E1,Source Verified,https://www.lendingclub.com/browse/loanDetail.action?loan_id=63957606,CA,1249.84
8859,57723248,Aug-15,10600.0,Current,10600.0, 36 months,,337.92,B,B2,Source Verified,https://www.lendingclub.com/browse/loanDetail.action?loan_id=57723248,TX,1340.88
8860,40362953,Feb-15,12000.0,Current,12000.0, 60 months,17.14,299.14,D,D4,,https://www.lendingclub.com/browse/loanDetail.action?loan_id=40362953,TX,3267.69
8861,50153481,,14125.0,Current,14125.0, 60 months,14.65,333.45,C,C5,Source Verified,https://www.lendingclub.com/browse/loanDetail.action?loan_id=50153481,HI,2305.41
8862,61363829,Oct-15,8200.0,,8200.0, 36 months,,252.78,A,A3,Source Verified,https://www.lendingclub.com/browse/loanDetail.action?loan_id=61363829,NJ,519.68
8863,39319360,Jan-15,5600.0,Current,5600.0, 36 months,,175.98,,A5,Verified,https://www.lendingclub.com/browse/loanDetail.action?loan_id=39319360,AZ,2105.39
8864,51857119,Jun-15,21875.0,Current,21875.0, 36 months,13.99,,C,C4,Source Verified,https://www.lendingclub.com/browse/loanDetail.action?loan_id=51857119,WY,5232.71
8865,67458507,Dec-15,12500.0,Issued,12500.0, 36 months,16.99,445.6,D,D3,Source Verified,https://www.lendingclub.com/browse/loanDetail.action?loan_id=67458507,NY,
8866,53844753,Jul-15,20000.0,Current,20000.0, 36 months,15.61,699.3,D,,Source Verified,https://www.lendingclub.com/browse/loanDetail.action?loan_id=53844753,MS,4161.11
8867,41059669,Feb-15,4000.0,Current,4000.0, 36 months,13.33,135.42,C,C3,Not Verified,https://www.lendingclub.com/browse/loanDetail.action?loan_id=41059669,FL,1482.21
8868,58370719,Aug-15,35000.0,Current,35000.0, 60 months,,770.27,B,B5,Verified,https://www.lendingclub.com/browse/loanDetail.action?loan_id=58370719,NJ,3058.66
8869,49954178,Jun-15,35000.0,Current,35000.0, 36 months,16.55,1240.03,D,D2,Verified,https://www.lendingclub.com/browse/loanDetail.action?loan_id=49954178,NJ,
8870,55140596,Jul-15,25000.0,Current,25000.0, 60 months,13.99,581.58,,C4,Source Verified,https://www.lendingclub.com/browse/loanDetail.action?loan_id=55140596,GA,2888.47
8871,57224822,Jul-15,3000.0,Current,3000.0, 36 months,,98.21,B,B4,Source Verified,https://www.lendingclub.com/browse/loanDetail.action?loan_id=57224822,CA,480.23
8872,60675979,Sep-15,20000.0,Current,20000.0, 60 months,19.19,520.91,,E3,Source Verified,https://www.lendingclub.com/browse/loanDetail.action?loan_id=60675979,KY,2062.32
8873,52678560,Jun-15,,Current,10825.0, 60 months,16.99,268.98,D,D3,Verified,https://www.lendingclub.com/browse/loanDetail.action?loan_id=52678560,IN,1603.66
8874,47360608,May-15,21000.0,Current,21000.0, 36 months,,642.58,A,,Source Verified,https://www.lendingclub.com/browse/loanDetail.action?loan_id=47360608,FL,5133.18
8875,63388767,Oct-15,20000.0,Current,20000.0, 36 months,,637.58,B,B2,Not Verified,https://www.lendingclub.com/browse/loanDetail.action?loan_id=63388767,AR,1264.97
8876,43165237,Mar-15,26000.0,Current,26000.0, 60 months,,541.87,B,B2,Verified,https://www.lendingclub.com/browse/loanDetail.action?loan_id=43165237,,4961.61
8877,62276516,Oct-15,19350.0,Current,19350.0, 36 months,13.99,661.25,C,C4,Verified,https://www.lendingclub.com/browse/loanDetail.action?loan_id=62276516,TX,1953.67
8878,38598686,Jan-15,8000.0,Current,8000.0, 36 months,,245.16,A,A2,Not Verified,https://www.lendingclub.com/browse/loanDetail.action?loan_id=38598686,,2936.15
8879,65832508,Dec-15,19925.0,Current,19925.0, 36 months,,656.96,B,B5,Verified,https://www.lendingclub.com/browse/loanDetail.action?loan_id=65832508,IL,644.24
8880,53964723,Aug-15,35000.0,Fully Paid,35000.0, 60 months,,790.82,C,C2,Verified,https://www.lendingclub.com/browse/loanDetail.action?loan_id=53964723,NJ,35647.65
8881,60982053,Sep-15,4000.0,Current,4000.0, 36 months,14.65,137.98,C,C5,Verified,https://www.lendingclub.com/browse/loanDetail.action?loan_id=60982053,OR,407.43
8882,51676608,Jun-15,13850.0,Current,13850.0, 36 months,16.99,493.73,D,,Not Verified,https://www.lendingclub.com/browse/loanDetail.action?loan_id=51676608,FL,3014.67
8883,55350129,Jul-15,8000.0,Current,8000.0, 36 months,,240.92,A,A1,Source Verified,https://www.lendingclub.com/browse/loanDetail.action?loan_id=55350129,NV,1440.79
8884,40460385,Jan-15,20000.0,Current,20000.0, 36 months,,,B,B5,Source Verified,https://www.lendingclub.com/browse/loanDetail.action?loan_id=40460385,CA,7279.56
8885,39440282,Jan-15,15000.0,Current,15000.0, 36 months,,494.22,,B4,Verified,https://www.lendingclub.com/browse/loanDetail.action?loan_id=39440282,AR,5906.81
8886,59262489,Sep-15,20000.0,Current,20000.0, 36 months,,667.06,C,C1,,https://www.lendingclub.com/browse/loanDetail.action?loan_id=59262489,TX,2654.58
8887,38589397,Jan-15,21175.0,Fully Paid,21175.0, 36 months,,688.14,B,B3,,https://www.lendingclub.com/browse/loanDetail.action?loan_id=38589397,LA,21403.77
8888,42121453,Mar-15,14000.0,Current,14000.0,,,466.95,C,C1,Verified,https://www.lendingclub.com/browse/loanDetail.action?loan_id=42121453,LA,4659.94
8889,44056658,Apr-15,7000.0,Fully Paid,, 36 months,14.65,241.46,C,C5,Not Verified,https://www.lendingclub.com/browse/loanDetail.action?loan_id=44056658,NY,7138.25
8890,46692964,Apr-15,16000.0,Current,16000.0, 60 months,,352.13,B,,Source Verified,https://www.lendingclub.com/browse/loanDetail.action?loan_id=46692964,IN,2770.91
8891,63159249,Oct-15,15000.0,Current,15000.0, 36 months,,500.3,C,C1,Source Verified,https://www.lendingclub.com/browse/loanDetail.action?loan_id=63159249,CA,980.12
8892,41112311,Mar-15,15000.0,Current,15000.0, 36 months,16.55,531.44,D,D2,Source Verified,https://www.lendingclub.com/browse/loanDetail.action?loan_id=41112311,,5300.61
8893,63397934,Oct-15,35000.0,Current,35000.0, 60 months,18.55,899.28,E,E2,Verified,https://www.lendingclub.com/browse/loanDetail.action?loan_id=63397934,CA,1726.42
8894,38449284,Jan-15,9600.0,Current,9600.0, 36 months,,307.48,B,B2,Verified,https://www.lendingclub.com/browse/loanDetail.action?loan_id=38449284,GA,3679.64
8895,46775605,,17000.0,Current,17000.0, 36 months,,534.14,B,B1,Not Verified,https://www.lendingclub.com/browse/loanDetail.action?loan_id=46775605,VA,4257.67
8896,68425561,,10000.0,Issued,10000.0, 36 months,,321.74,B,B3,Verified,https://www.lendingclub.com/browse/loanDetail.action?loan_id=68425561,VA,0.0
8897,66180809,Dec-15,15000.0,Current,15000.0, 36 months,,451.73,A,A1,Not Verified,https://www.lendingclub.com/browse/loanDetail.action?loan_id=66180809,CA,442.86
8898,60820916,Sep-15,10000.0,Current,10000.0, 36 months,,308.27,A,A3,,https://www.lendingclub.com/browse/loanDetail.action?loan_id=60820916,CA,920.98
8899,46715714,Apr-15,25000.0,Current,25000.0, 36 months,,768.28,A,A3,Source Verified,https://www.lendingclub.com/browse/loanDetail.action?loan_id=46715714,,6136.96
8900,38922413,Jan-15,20000.0,,20000.0, 36 months,,628.49,A,A5,Source Verified,https://www.lendingclub.com/browse/loanDetail.action?loan_id=38922413,MA,6904.29
8901,49363295,Jun-15,7125.0,Fully Paid,7125.0, 36 months,,257.09,D,D5,Source Verified,https://www.lendingclub.com/browse/loanDetail.action?loan_id=49363295,NC,7666.27
8902,59121253,Sep-15,2000.0,Current,2000.0, 36 months,,65.47,B,B4,Source Verified,https://www.lendingclub.com/browse/loanDetail.action?loan_id=59121253,GA,260.66
8903,42275066,Mar-15,5000.0,Current,5000.0,,,156.43,A,A5,Not Verified,https://www.lendingclub.com/browse/loanDetail.action?loan_id=42275066,FL,1562.11
8904,63074189,Oct-15,5000.0,Current,5000.0, 36 months,,156.43,A,A5,Source Verified,https://www.lendingclub.com/browse/loanDetail.action?loan_id=63074189,NY,310.67
8905,48574297,May-15,24000.0,Current,24000.0, 60 months,,,C,C2,Source Verified,https://www.lendingclub.com/browse/loanDetail.action?loan_id=48574297,MA,4355.16
8906,65220205,Nov-15,31075.0,Current,31075.0, 60 months,21.99,858.09,F,F1,,https://www.lendingclub.com/browse/loanDetail.action?loan_id=65220205,TX,1678.22
8907,46447153,Apr-15,8000.0,Current,8000.0, 36 months,,250.29,A,A5,Verified,https://www.lendingclub.com/browse/loanDetail.action?loan_id=46447153,IL,2245.6
8908,61513731,Oct-15,5000.0,Current,5000.0,,14.65,172.48,C,C5,Source Verified,https://www.lendingclub.com/browse/loanDetail.action?loan_id=61513731,NV,513.37
8909,50607541,Jun-15,35000.0,Current,35000.0,,,760.82,B,B4,Source Verified,https://www.lendingclub.com/browse/loanDetail.action?loan_id=50607541,CA,5304.37
8910,55910793,Aug-15,6150.0,,6150.0, 36 months,,198.42,B,B3,Not Verified,https://www.lendingclub.com/browse/loanDetail.action?loan_id=55910793,IN,988.69
8911,43296389,Mar-15,5825.0,Current,5825.0, 36 months,14.65,200.93,C,C5,Source Verified,https://www.lendingclub.com/browse/loanDetail.action?loan_id=43296389,NY,1822.52
8912,55192242,Jul-15,8000.0,Current,8000.0, 36 months,,266.83,C,C1,Source Verified,https://www.lendingclub.com/browse/loanDetail.action?loan_id=55192242,FL,
8913,65801333,Dec-15,10000.0,Current,10000.0, 36 months,,318.79,B,B2,Verified,https://www.lendingclub.com/browse/loanDetail.action?loan_id=65801333,IN,313.7
8914,67810433,Dec-15,5000.0,Issued,5000.0, 36 months,17.86,180.42,D,D5,Source Verified,https://www.lendingclub.com/browse/loanDetail.action?loan_id=67810433,TX,0.0
8915,54248630,Jul-15,35000.0,Current,35000.0, 36 months,,1184.86,C,C3,Verified,https://www.lendingclub.com/browse/loanDetail.action?loan_id=54248630,TN,7057.32
8916,67939610,Dec-15,10525.0,Current,10525.0, 36 months,15.41,366.97,D,,Verified,https://www.lendingclub.com/browse/loanDetail.action?loan_id=67939610,WA,0.0
8917,66300354,Dec-15,15000.0,Current,15000.0, 36 months,,,B,B4,Verified,https://www.lendingclub.com/browse/loanDetail.action?loan_id=66300354,FL,479.66
8918,66422638,Dec-15,7000.0,Current,7000.0, 36 months,,234.48,C,C2,Verified,https://www.lendingclub.com/browse/loanDetail.action?loan_id=66422638,TX,229.58
8919,60771971,Sep-15,20000.0,Current,20000.0, 36 months,,670.9,C,C2,Verified,https://www.lendingclub.com/browse/loanDetail.action?loan_id=60771971,OR,1998.6
8920,63355195,Oct-15,25000.0,Current,25000.0, 36 months,,774.91,A,A4,Verified,https://www.lendingclub.com/browse/loanDetail.action?loan_id=63355195,MA,2269.26
8921,63224135,Oct-15,8000.0,Current,8000.0, 36 months,,268.36,,C2,Source Verified,https://www.lendingclub.com/browse/loanDetail.action?loan_id=63224135,NY,799.44
8922,54908903,Jul-15,8875.0,Current,8875.0, 36 months,16.99,316.38,D,D3,Source Verified,https://www.lendingclub.com/browse/loanDetail.action?loan_id=54908903,TX,1627.97
8923,42423146,,16500.0,Fully Paid,16500.0, 36 months,,501.44,A,A1,Source Verified,https://www.lendingclub.com/browse/loanDetail.action?loan_id=42423146,NC,16993.82
8924,43945132,Mar-15,25000.0,Current,25000.0, 60 months,,564.87,C,C2,Source Verified,https://www.lendingclub.com/browse/loanDetail.action?loan_id=43945132,CA,5066.21
8925,63508893,Oct-15,4650.0,Current,, 36 months,18.55,169.4,E,E2,Verified,https://www.lendingclub.com/browse/loanDetail.action?loan_id=63508893,WA,334.01
8926,39710687,Jan-15,10000.0,Current,10000.0,,14.31,343.29,C,C4,Not Verified,https://www.lendingclub.com/browse/loanDetail.action?loan_id=39710687,AK,3768.24
8927,65966200,Dec-15,18200.0,Current,18200.0, 36 months,22.99,,F,F2,Verified,https://www.lendingclub.com/browse/loanDetail.action?loan_id=65966200,OH,657.94
8928,38802324,Feb-15,35000.0,Current,35000.0,,,1088.56,A,A4,Verified,https://www.lendingclub.com/browse/loanDetail.action?loan_id=38802324,CA,11945.03
8929,40392082,Feb-15,12000.0,Current,12000.0, 36 months,,377.09,A,A5,Not Verified,https://www.lendingclub.com/browse/loanDetail.action?loan_id=40392082,CA,4142.53
8930,57734491,Sep-15,12000.0,Current,12000.0,,,264.1,B,B5,Source Verified,https://www.lendingclub.com/browse/loanDetail.action?loan_id=57734491,FL,1037.18
8931,37938334,Jan-15,18000.0,Current,18000.0, 60 months,14.31,,C,C4,Verified,https://www.lendingclub.com/browse/loanDetail.action?loan_id=37938334,IL,5087.88
8932,59070002,Aug-15,9000.0,Current,9000.0, 36 months,,301.91,C,C2,Verified,https://www.lendingclub.com/browse/loanDetail.action?loan_id=59070002,NJ,1207.64
8933,63877650,Nov-15,7800.0,Current,7800.0, 36 months,,234.9,A,A1,,https://www.lendingclub.com/browse/loanDetail.action?loan_id=63877650,NY,467.49
8934,66064447,Dec-15,6225.0,Current,6225.0, 36 months,,,E,E1,Source Verified,https://www.lendingclub.com/browse/loanDetail.action?loan_id=66064447,CA,219.39
8935,39551022,Feb-15,,Current,15000.0, 36 months,14.99,519.91,C,C5,Source Verified,https://www.lendingclub.com/browse/loanDetail.action?loan_id=39551022,FL,5694.03
8936,65677417,Dec-15,9000.0,Current,9000.0, 36 months,,289.4,B,B3,Not Verified,https://www.lendingclub.com/browse/loanDetail.action?loan_id=65677417,NY,0.0
8937,41030218,Feb-15,20000.0,Current,20000.0, 36 months,,654.68,B,,Source Verified,https://www.lendingclub.com/browse/loanDetail.action?loan_id=41030218,NY,6522.38
8938,63762434,,20000.0,Current,20000.0, 36 months,,625.72,A,A5,Verified,https://www.lendingclub.com/browse/loanDetail.action?loan_id=63762434,TX,1807.02
8939,52189197,Jun-15,4000.0,Current,4000.0, 36 months,17.86,144.33,D,D5,,https://www.lendingclub.com/browse/loanDetail.action?loan_id=52189197,NV,1006.34
8940,54316229,Jul-15,4150.0,Current,4150.0, 36 months,14.65,143.16,C,C5,Verified,https://www.lendingclub.com/browse/loanDetail.action?loan_id=54316229,TX,855.58
8941,52788727,Jul-15,26000.0,Current,26000.0, 60 months,,572.2,B,B5,Verified,https://www.lendingclub.com/browse/loanDetail.action?loan_id=52788727,TX,3416.55
8942,65742235,Dec-15,20000.0,Current,20000.0, 36 months,,,B,B5,Source Verified,https://www.lendingclub.com/browse/loanDetail.action?loan_id=65742235,PA,646.66
8943,42414628,Mar-15,10000.0,Current,10000.0, 36 months,,329.91,B,,Source Verified,https://www.lendingclub.com/browse/loanDetail.action?loan_id=42414628,FL,3292.69
8944,63938159,Nov-15,35000.0,Current,, 60 months,23.99,1006.68,F,F3,Verified,https://www.lendingclub.com/browse/loanDetail.action?loan_id=63938159,PA,913.39
8945,43924597,Mar-15,2400.0,Current,2400.0, 36 months,23.99,94.15,F,F2,Verified,https://www.lendingclub.com/browse/loanDetail.action?loan_id=43924597,TX,849.17
8946,52566125,Jun-15,22000.0,Current,22000.0, 36 months,,691.23,B,B1,Source Verified,https://www.lendingclub.com/browse/loanDetail.action?loan_id=52566125,AZ,4137.38
8947,60656363,Sep-15,14975.0,Current,14975.0, 36 months,17.57,538.16,D,D4,Source Verified,https://www.lendingclub.com/browse/loanDetail.action?loan_id=60656363,GA,1655.2
8948,66483879,Dec-15,12000.0,Current,12000.0, 36 months,,382.55,B,B2,Source Verified,https://www.lendingclub.com/browse/loanDetail.action?loan_id=66483879,MI,376.44
8949,41151237,Feb-15,18000.0,Current,18000.0, 60 months,13.99,418.74,C,C4,Source Verified,https://www.lendingclub.com/browse/loanDetail.action?loan_id=41151237,TX,4578.16
8950,55351681,Jul-15,12375.0,Current,12375.0, 60 months,,307.49,D,D3,Not Verified,https://www.lendingclub.com/browse/loanDetail.action?loan_id=55351681,NY,1525.77
8951,50193533,May-15,30000.0,Current,30000.0, 36 months,,938.57,A,A5,,https://www.lendingclub.com/browse/loanDetail.action?loan_id=50193533,GA,6543.69
8952,57703991,Aug-15,7000.0,Current,7000.0, 36 months,,219.94,B,B1,Source Verified,https://www.lendingclub.com/browse/loanDetail.action?loan_id=57703991,CO,1096.52
8953,60396148,Sep-15,12000.0,Current,, 36 months,,369.93,A,A3,Not Verified,https://www.lendingclub.com/browse/loanDetail.action?loan_id=60396148,NY,1782.01
